ann_term	generic	annotation
PF00582	12.084565154603	Universal stress protein family
PF00583	6.60847793945993	Acetyltransferase (GNAT) family
PF00584	0.881369158867553	SecE/Sec61-gamma subunits of protein translocation complex
PF00585	1.39772071187552	C-terminal regulatory domain of Threonine dehydratase
PF00586	1.07316858939127	AIR synthase related protein, N-terminal domain
PF00587	1.83432120947148	tRNA synthetase class II core domain (G, H, P, S and T)
PF00588	3.21740436085613	SpoU rRNA Methylase family
PF00589	2.74249084568159	Phage integrase family
PF00590	1.17728090877422	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF00591	0.565087313162828	Glycosyl transferase family, a/b domain
PF00593	1.17953564923918	TonB dependent receptor
PF00594	6.19665641492553	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF00595	98.8038314107772	PDZ domain
PF00596	1.56779176375332	Class II Aldolase and Adducin N-terminal domain
PF00605	4.90060629197914	Interferon regulatory factor transcription factor
PF00607	5.61575595764679	gag gene protein p24 (core nucleocapsid protein)
PF00609	4.35662635954875	Diacylglycerol kinase accessory domain
PF00610	10.0760633751528	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF00611	8.77471664351123	Fes/CIP4, and EFC/F-BAR homology domain
PF00612	54.2432524355114	IQ calmodulin-binding motif
PF00613	3.57264161593939	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF00614	5.56351121189047	Phospholipase D Active site motif
PF00615	15.6962871390559	Regulator of G protein signaling domain
PF00616	8.06722958869493	GTPase-activator protein for Ras-like GTPase
PF00617	12.3656841673858	RasGEF domain
PF00618	9.83133116438299	RasGEF N-terminal motif
PF00619	18.8594086515455	Caspase recruitment domain
PF00620	31.2823590916376	RhoGAP domain
PF00621	32.4672484547462	RhoGEF domain
PF00622	52.7001957113949	SPRY domain
PF00623	2.28246836467645	RNA polymerase Rpb1, domain 2
PF00624	9.56846672960488	Flocculin repeat
PF00625	13.5773326302576	Guanylate kinase
PF00626	16.8991467068692	Gelsolin repeat
PF00627	8.72156525418986	UBA/TS-N domain
PF00628	22.6253246166693	PHD-finger
PF00629	32.0094490880095	MAM domain, meprin/A5/mu
PF00630	37.4573573972912	Filamin/ABP280 repeat
PF00631	6.98130699389414	GGL domain
PF00632	12.6384124239967	HECT-domain (ubiquitin-transferase)
PF00633	0.736882059139809	Helix-hairpin-helix motif
PF00634	3.4150137394423	BRCA2 repeat
PF00635	18.0645247139275	MSP (Major sperm protein) domain
PF00636	4.59662762329584	Ribonuclease III domain
PF00637	6.03135927349634	Region in Clathrin and VPS
PF00638	4.05737832110585	RanBP1 domain
PF00639	0.559934433704795	PPIC-type PPIASE domain
PF00640	13.829482614038	Phosphotyrosine interaction domain (PTB/PID)
PF00641	11.1653362824197	Zn-finger in Ran binding protein and others
PF00642	22.5500945294033	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00643	59.1558818503107	B-box zinc finger
PF00644	9.70979882575921	Poly(ADP-ribose) polymerase catalytic domain
PF00645	1.76930347385877	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00646	101.151737073782	F-box domain
PF00647	0.618944090721944	Elongation factor 1 gamma, conserved domain
PF00648	7.41834779839628	Calpain family cysteine protease
PF00649	0.67279789300422	Copper fist DNA binding domain
PF00650	9.46942703172577	CRAL/TRIO domain
PF00651	79.1520795104036	BTB/POZ domain
PF00652	17.7393909235397	Ricin-type beta-trefoil lectin domain
PF00653	9.45799255595001	Inhibitor of Apoptosis domain
PF00654	3.12910599817681	Voltage gated chloride channel
PF00656	10.522852977335	Caspase domain
PF00657	31.2811159097687	GDSL-like Lipase/Acylhydrolase
PF00658	2.32773655896081	Poly-adenylate binding protein, unique domain
PF00659	2.93570391693759	POLO box duplicated region
PF00660	4.71716978931817	Seripauperin and TIP1 family
PF00662	0.294883912309794	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00664	27.4263264336023	ABC transporter transmembrane region
PF00665	24.1758852981993	Integrase core domain
PF00666	1.91674543001366	Cathelicidin
PF00667	1.33260849863267	FAD binding domain
PF00668	7.94488867377305	Condensation domain
PF00669	0.206184570942362	Bacterial flagellin N-terminal helical region
PF00670	1.48030549138551	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF00672	1.95751987422121	HAMP domain
PF00673	1.31747819422962	ribosomal L5P family C-terminus
PF00674	5.01514614156517	DUP family
PF00675	1.81951312699955	Insulinase (Peptidase family M16)
PF00676	1.60810147010823	Dehydrogenase E1 component
PF00677	1.00241254874148	Lumazine binding domain
PF00679	2.40972265728323	Elongation factor G C-terminus
PF00681	37.0667565946151	Plectin repeat
PF00682	1.1854594086943	HMGL-like
PF00683	17.066409078672	TB domain
PF00684	1.99613152442466	DnaJ central domain
PF00685	21.686568340261	Sulfotransferase domain
PF00686	3.65551664369992	Starch binding domain
PF00687	1.59118951038869	Ribosomal protein L1p/L10e family
PF00688	12.0680037693003	TGF-beta propeptide
PF00689	5.82220470550892	Cation transporting ATPase, C-terminus
PF00690	7.32067418557888	Cation transporter/ATPase, N-terminus
PF00691	0.32674651493804	OmpA family
PF00692	4.78589917548149	dUTPase
PF00694	0.977278089270457	Aconitase C-terminal domain
PF00696	3.88437971844945	Amino acid kinase family
PF00697	0.744707574810862	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00698	8.55129450324098	Acyl transferase domain
PF00699	0.531609533071195	Urease beta subunit
PF00700	0.206184570942362	Bacterial flagellin C-terminal helical region
PF00701	1.52657616338285	Dihydrodipicolinate synthetase family
PF00702	9.07651319546441	haloacid dehalogenase-like hydrolase
PF00703	1.49604954837991	Glycosyl hydrolases family 2
PF00704	10.4476842544266	Glycosyl hydrolases family 18
PF00705	0.514992612863862	Proliferating cell nuclear antigen, N-terminal domain
PF00706	1.32697760539407	Anenome neurotoxin
PF00707	0.638915143337888	Translation initiation factor IF-3, C-terminal domain
PF00708	1.26872449166428	Acylphosphatase
PF00709	0.832027963112398	Adenylosuccinate synthetase
PF00710	0.970332877789785	Asparaginase, N-terminal
PF00711	4.73862737213855	Beta defensin
PF00714	0.41702882811415	Interferon gamma
PF00715	0.36315844747302	Interleukin 2
PF00717	1.49782450937003	Peptidase S24-like
PF00719	1.74787655850409	Inorganic pyrophosphatase
PF00722	10.3284233309066	Glycosyl hydrolases family 16
PF00723	1.43338388855905	Glycosyl hydrolases family 15
PF00724	12.6379537266179	NADH:flavin oxidoreductase / NADH oxidase family
PF00725	2.33032932921694	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00726	1.51466263522631	Interleukin 10
PF00727	0.467287371884481	Interleukin 4
PF00728	2.52867611578682	Glycosyl hydrolase family 20, catalytic domain
PF00730	1.57286777685801	HhH-GPD superfamily base excision DNA repair protein
PF00731	0.480036230516714	AIR carboxylase
PF00732	7.26822214438281	GMC oxidoreductase
PF00733	1.40959445293287	Asparagine synthase
PF00734	13.1942748527113	Fungal cellulose binding domain
PF00735	6.99734249071511	Septin
PF00736	1.1431374742454	EF-1 guanine nucleotide exchange domain
PF00737	0.206184570942362	Photosystem II 10 kDa phosphoprotein
PF00742	1.44463023702923	Homoserine dehydrogenase
PF00743	9.63931663142014	Flavin-binding monooxygenase-like
PF00745	0.695048046856916	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00746	0.206184570942362	LPXTG cell wall anchor motif
PF00748	1.85722248595015	Calpain inhibitor
PF00749	1.21980437173918	tRNA synthetases class I (E and Q), catalytic domain
PF00750	0.881643173846618	tRNA synthetases class I (R)
PF00751	4.18185637071791	DM DNA binding domain
PF00752	1.25127953834936	XPG N-terminal domain
PF00753	3.06168467407704	Metallo-beta-lactamase superfamily
PF00754	83.6409539564439	F5/8 type C domain
PF00755	5.95328026332708	Choline/Carnitine o-acyltransferase
PF00756	1.08947534241906	Putative esterase
PF00757	3.74139915444079	Furin-like cysteine rich region
PF00758	0.862811940369652	Erythropoietin/thrombopoietin
PF00759	7.68765243751303	Glycosyl hydrolase family 9
PF00762	0.612273817056666	Ferrochelatase
PF00763	2.64045084717146	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00764	0.611089151998971	Arginosuccinate synthase
PF00766	0.210818510677892	Electron transfer flavoprotein FAD-binding domain
PF00768	0.147441956154897	D-alanyl-D-alanine carboxypeptidase
PF00769	2.25574949786129	Ezrin/radixin/moesin family
PF00771	0.147441956154897	FHIPEP family
PF00773	1.76670768341776	RNB domain
PF00775	1.93979430156064	Dioxygenase
PF00777	28.6578769807444	Glycosyltransferase family 29 (sialyltransferase)
PF00778	3.10430587665671	DIX domain
PF00779	3.36456384321541	BTK motif
PF00780	6.19786467826205	CNH domain
PF00781	5.58643111121819	Diacylglycerol kinase catalytic domain
PF00782	15.2148700464842	Dual specificity phosphatase, catalytic domain
PF00784	6.30163693172843	MyTH4 domain
PF00786	6.66133845046856	P21-Rho-binding domain
PF00787	28.4274566195267	PX domain
PF00788	16.8688748053351	Ras association (RalGDS/AF-6) domain
PF00789	3.41727636836381	UBX domain
PF00790	3.56506126675949	VHS domain
PF00791	8.86168542654465	ZU5 domain
PF00792	3.14980253962805	Phosphoinositide 3-kinase C2
PF00793	1.14123418233823	DAHP synthetase I family
PF00794	3.21049005243928	PI3-kinase family, ras-binding domain
PF00795	2.37458361465651	Carbon-nitrogen hydrolase
PF00796	0.206184570942362	Photosystem I reaction centre subunit VIII
PF00797	1.86927871077342	N-acetyltransferase
PF00800	2.28384369626853	Prephenate dehydratase
PF00801	12.1642542774148	PKD domain
PF00804	4.03037980253189	Syntaxin
PF00805	3.00370142028502	Pentapeptide repeats (8 copies)
PF00806	18.4467506270251	Pumilio-family RNA binding repeat
PF00807	0.737209780774486	Apidaecin
PF00808	6.68725083061026	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00809	1.02646148900278	Pterin binding enzyme
PF00810	1.53115787704745	ER lumen protein retaining receptor
PF00811	3.50686008173269	Ependymin
PF00812	4.01085483678219	Ephrin
PF00814	0.482044759082032	Glycoprotease family
PF00815	0.586893895388634	Histidinol dehydrogenase
PF00817	1.10881405070184	impB/mucB/samB family
PF00821	1.05041974586928	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
PF00822	22.6761382597834	PMP-22/EMP/MP20/Claudin family
PF00825	0.147441956154897	Ribonuclease P
PF00827	0.678517850487334	Ribosomal L15
PF00828	1.36714378380764	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00829	0.712890286360021	Ribosomal prokaryotic L21 protein
PF00830	0.596284793999944	Ribosomal L28 family
PF00831	0.971079383512041	Ribosomal L29 protein
PF00832	1.97972818121519	Ribosomal L39 protein
PF00833	0.908627462018565	Ribosomal S17
PF00834	0.682422510686589	Ribulose-phosphate 3 epimerase family
PF00835	1.29882890395122	SNAP-25 family
PF00836	2.2297938640889	Stathmin family
PF00837	2.38240328463256	Iodothyronine deiodinase
PF00838	0.953001867986875	Translationally controlled tumour protein
PF00839	11.0324948234289	Cysteine rich repeat
PF00840	2.35917368650377	Glycosyl hydrolase family 7
PF00841	0.340502612303499	Sperm histone P2
PF00842	0.294883912309794	Alanine racemase, C-terminal domain
PF00847	51.5645086345699	AP2 domain
PF00848	0.688413424824255	Ring hydroxylating alpha subunit (catalytic domain)
PF00849	2.9792357091422	RNA pseudouridylate synthase
PF00850	3.35154445614942	Histone deacetylase domain
PF00852	15.0047496506038	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF00853	1.54497783859159	Runt domain
PF00854	20.9919699392974	POT family
PF00855	9.4209397769115	PWWP domain
PF00856	14.0502376757107	SET domain
PF00857	1.80123414481417	Isochorismatase family
PF00858	15.832776496692	Amiloride-sensitive sodium channel
PF00859	2.00482509748297	CTF/NF-I family transcription modulation region
PF00860	4.55052154997772	Permease family
PF00861	2.3314692346824	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00862	3.02749078992683	Sucrose synthase
PF00864	3.66732536902834	ATP P2X receptor
PF00865	0.52428925895267	Osteopontin
PF00867	1.11033789521294	XPG I-region
PF00868	4.76445169982864	Transglutaminase family
PF00870	1.4939491483886	P53 DNA-binding domain
PF00871	0.534780644904293	Acetokinase family
PF00873	1.06321906614239	AcrB/AcrD/AcrF family
PF00875	3.15501288114537	DNA photolyase
PF00876	5.63807792650244	Innexin
PF00877	0.206184570942362	NlpC/P60 family
PF00878	7.76493418507528	Cation-independent mannose-6-phosphate receptor repeat
PF00879	4.9962788085101	Defensin propeptide
PF00880	49.2696023914012	Nebulin repeat
PF00881	1.14123418233823	Nitroreductase family
PF00882	0.465215133860612	Zinc dependent phospholipase C
PF00883	1.77271319657036	Cytosol aminopeptidase family, catalytic domain
PF00884	10.8952855114867	Sulfatase
PF00885	1.22237592358109	6,7-dimethyl-8-ribityllumazine synthase
PF00886	0.54195922979804	Ribosomal protein S16
PF00887	2.82295627412184	Acyl CoA binding protein
PF00888	3.15990888390621	Cullin family
PF00889	0.967341094066892	Elongation factor TS
PF00890	1.79155291179155	FAD binding domain
PF00891	10.0791313558704	O-methyltransferase domain
PF00892	28.3230842502944	EamA-like transporter family
PF00899	3.02804922773786	ThiF family
PF00900	1.02528421887231	Ribosomal family S4e
PF00902	0.40108548367822	Sec-independent protein translocase protein (TatC)
PF00903	3.5603831960079	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF00904	8.04396133815061	Involucrin repeat
PF00905	0.147441956154897	Penicillin binding protein transpeptidase domain
PF00907	9.92233122833696	T-box
PF00908	0.400482800417136	dTDP-4-dehydrorhamnose 3,5-epimerase
PF00909	3.43222861078847	Ammonium Transporter Family
PF00910	0.249637418228338	RNA helicase
PF00912	0.147441956154897	Transglycosylase
PF00916	6.06614108250461	Sulfate permease family
PF00917	27.1248767222649	MATH domain
PF00918	1.00168939422961	Gastrin/cholecystokinin family
PF00919	0.94715439569025	Uncharacterized protein family UPF0004
PF00920	0.920249913546121	Dehydratase family
PF00923	1.1422919582464	Transaldolase/Fructose-6-phosphate aldolase
PF00924	2.91820870209543	Mechanosensitive ion channel
PF00925	1.26491106406735	GTP cyclohydrolase II
PF00926	1.07316858939127	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00927	8.39657164912783	Transglutaminase family, C-terminal ig like domain
PF00928	2.51065362854219	Adaptor complexes medium subunit family
PF00929	3.68073716624218	Exonuclease
PF00930	2.6113834784454	Dipeptidyl peptidase IV (DPP IV) N-terminal region
PF00931	108.230075650728	NB-ARC domain
PF00932	2.66086325028457	Lamin Tail Domain
PF00933	7.86544451326842	Glycosyl hydrolase family 3 N terminal domain
PF00935	2.27015928701177	Ribosomal protein L44
PF00939	2.38189629322748	Sodium:sulfate symporter transmembrane region
PF00940	0.655338537729788	DNA-dependent RNA polymerase
PF00941	2.17551148963776	FAD binding domain in molybdopterin dehydrogenase
PF00950	0.147441956154897	ABC 3 transport family
PF00953	0.529332822253614	Glycosyl transferase family 4
PF00954	24.3927703710917	S-locus glycoprotein domain
PF00955	6.12814052386148	HCO3- transporter family
PF00956	5.09641344002729	Nucleosome assembly protein (NAP)
PF00957	3.45243735229151	Synaptobrevin
PF00958	0.480036230516714	GMP synthase C terminal domain
PF00959	0.54195922979804	Phage lysozyme
PF00961	0.147441956154897	LAGLIDADG endonuclease
PF00962	2.08896340703757	Adenosine/AMP deaminase
PF00963	0.294883912309794	Cohesin domain
PF00964	13.4971816703888	Elicitin
PF00965	2.19276368092562	Tissue inhibitor of metalloproteinase
PF00967	1.0215078369105	Barwin family
PF00969	3.32702301248486	Class II histocompatibility antigen, beta domain
PF00970	1.87069957722039	Oxidoreductase FAD-binding domain
PF00975	1.50040252248142	Thioesterase domain
PF00976	1.39789351532699	Corticotropin ACTH domain
PF00977	1.14482663286791	Histidine biosynthesis protein
PF00982	3.85516780965235	Glycosyltransferase family 20
PF00984	1.14798710625828	UDP-glucose/GDP-mannose dehydrogenase family, central domain
PF00986	0.467287371884481	DNA gyrase B subunit, carboxyl terminus
PF00988	0.673874083336966	Carbamoyl-phosphate synthase small chain, CPSase domain
PF00989	11.7625665147744	PAS fold
PF00990	1.81619126873732	Diguanylate cyclase, GGDEF domain
PF00992	5.53670230947702	Troponin
PF00993	2.53029948008871	Class II histocompatibility antigen, alpha domain
PF00994	1.22612464395431	Probable molybdopterin binding domain
PF00995	2.8322674892098	Sec1 family
PF00996	1.38887922701953	GDP dissociation inhibitor
PF00997	0.36315844747302	Kappa casein
PF00999	7.58054973597014	Sodium/hydrogen exchanger family
PF01000	0.581934139740202	RNA polymerase Rpb3/RpoA insert domain
PF01007	7.93856239799499	Inward rectifier potassium channel transmembrane domain
PF01008	0.939729635288583	Initiation factor 2 subunit family
PF01011	1.00529996484814	PQQ enzyme repeat
PF01012	0.516397779494322	Electron transfer flavoprotein domain
PF01014	1.15887668415674	Uricase
