ann_term	cv	annotation
PF00581	0.413842664434017	Rhodanese-like domain
PF00582	1.95844023971674	Universal stress protein family
PF00583	0.305006209204752	Acetyltransferase (GNAT) family
PF00584	0.635236213059512	SecE/Sec61-gamma subunits of protein translocation complex
PF00585	1.31675446820789	C-terminal regulatory domain of Threonine dehydratase
PF00586	0.49032717270054	AIR synthase related protein, N-terminal domain
PF00587	0.246072098490262	tRNA synthetase class II core domain (G, H, P, S and T)
PF00588	0.765345171439338	SpoU rRNA Methylase family
PF00589	3.04040979479681	Phage integrase family
PF00590	0.666518686227857	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF00591	0.754820932290463	Glycosyl transferase family, a/b domain
PF00593	6.70820393249937	TonB dependent receptor
PF00594	1.67515992710171	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF00595	1.14768755523098	PDZ domain
PF00596	0.56263526512159	Class II Aldolase and Adducin N-terminal domain
PF00605	1.39213369570308	Interferon regulatory factor transcription factor
PF00607	3.59927992293508	gag gene protein p24 (core nucleocapsid protein)
PF00609	0.780997983734201	Diacylglycerol kinase accessory domain
PF00610	0.88094807946699	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF00611	1.00167960076703	Fes/CIP4, and EFC/F-BAR homology domain
PF00612	0.673375125698635	IQ calmodulin-binding motif
PF00613	0.629142212933181	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF00614	1.18287961273042	Phospholipase D Active site motif
PF00615	0.843028419775398	Regulator of G protein signaling domain
PF00616	0.894376811371205	GTPase-activator protein for Ras-like GTPase
PF00617	0.92588412333069	RasGEF domain
PF00618	1.05646921860689	RasGEF N-terminal motif
PF00619	1.86761957167881	Caspase recruitment domain
PF00620	0.932085964403448	RhoGAP domain
PF00621	1.02071927718577	RhoGEF domain
PF00622	1.39301325775006	SPRY domain
PF00623	0.628941366642933	RNA polymerase Rpb1, domain 2
PF00624	4.73076463625597	Flocculin repeat
PF00625	1.11077977362059	Guanylate kinase
PF00626	0.726418908146546	Gelsolin repeat
PF00627	0.504327563310244	UBA/TS-N domain
PF00628	0.61158312834422	PHD-finger
PF00629	1.41537692536035	MAM domain, meprin/A5/mu
PF00630	1.02004619276411	Filamin/ABP280 repeat
PF00631	1.15278004658332	GGL domain
PF00632	0.617479206953035	HECT-domain (ubiquitin-transferase)
PF00633	0.452019176670739	Helix-hairpin-helix motif
PF00634	1.19274859418688	BRCA2 repeat
PF00635	2.09620419164777	MSP (Major sperm protein) domain
PF00636	0.931983129787865	Ribonuclease III domain
PF00637	0.468753648316299	Region in Clathrin and VPS
PF00638	0.579076467839448	RanBP1 domain
PF00639	0.423057056113325	PPIC-type PPIASE domain
PF00640	1.17159674570293	Phosphotyrosine interaction domain (PTB/PID)
PF00641	0.70947448685042	Zn-finger in Ran binding protein and others
PF00642	0.762826705427034	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00643	1.45086741962889	B-box zinc finger
PF00644	0.97360101789184	Poly(ADP-ribose) polymerase catalytic domain
PF00645	0.654458920243841	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00646	2.17632486192829	F-box domain
PF00647	0.521022692849982	Elongation factor 1 gamma, conserved domain
PF00648	0.874095092988063	Calpain family cysteine protease
PF00649	2.77945937913661	Copper fist DNA binding domain
PF00650	0.613846903583288	CRAL/TRIO domain
PF00651	0.93108051485316	BTB/POZ domain
PF00652	1.27057702546601	Ricin-type beta-trefoil lectin domain
PF00653	1.30273719228959	Inhibitor of Apoptosis domain
PF00654	0.441897169497188	Voltage gated chloride channel
PF00656	1.04250647702536	Caspase domain
PF00657	2.34676322531783	GDSL-like Lipase/Acylhydrolase
PF00658	0.735830681774994	Poly-adenylate binding protein, unique domain
PF00659	0.789007498748773	POLO box duplicated region
PF00660	6.5034811229644	Seripauperin and TIP1 family
PF00662	6.70820393249937	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00664	0.544404669981099	ABC transporter transmembrane region
PF00665	1.54547834014316	Integrase core domain
PF00666	2.79946546785013	Cathelicidin
PF00667	0.266765824562535	FAD binding domain
PF00668	3.72443799403148	Condensation domain
PF00669	4.68920423564984	Bacterial flagellin N-terminal helical region
PF00670	0.692038778322525	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF00672	2.96571315967248	HAMP domain
PF00673	0.78655261032807	ribosomal L5P family C-terminus
PF00674	6.33801660974903	DUP family
PF00675	0.229252738657182	Insulinase (Peptidase family M16)
PF00676	0.31062107474577	Dehydrogenase E1 component
PF00677	1.13066754216661	Lumazine binding domain
PF00679	0.325060647973349	Elongation factor G C-terminus
PF00681	1.63771792764664	Plectin repeat
PF00682	0.374526215856295	HMGL-like
PF00683	1.47690232275317	TB domain
PF00684	0.453959850046836	DnaJ central domain
PF00685	1.04306309679482	Sulfotransferase domain
PF00686	1.12395778139669	Starch binding domain
PF00687	0.41482043318124	Ribosomal protein L1p/L10e family
PF00688	1.39697755543104	TGF-beta propeptide
PF00689	0.511428163488638	Cation transporting ATPase, C-terminus
PF00690	0.52709516554755	Cation transporter/ATPase, N-terminus
PF00691	4.95433694306862	OmpA family
PF00692	2.05430300750141	dUTPase
PF00694	0.327016183068477	Aconitase C-terminal domain
PF00696	0.954092512464388	Amino acid kinase family
PF00697	1.20115609894217	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00698	1.76669746912367	Acyl transferase domain
PF00699	1.41526971320659	Urease beta subunit
PF00700	4.68920423564984	Bacterial flagellin C-terminal helical region
PF00701	0.890373476345916	Dihydrodipicolinate synthetase family
PF00702	0.51498949013137	haloacid dehalogenase-like hydrolase
PF00703	1.0973508489223	Glycosyl hydrolases family 2
PF00704	0.881587755554664	Glycosyl hydrolases family 18
PF00705	0.450255441216813	Proliferating cell nuclear antigen, N-terminal domain
PF00706	6.70820393249937	Anenome neurotoxin
PF00707	0.853816626143433	Translation initiation factor IF-3, C-terminal domain
PF00708	0.959403223600247	Acylphosphatase
PF00709	0.531805661954861	Adenylosuccinate synthetase
PF00710	0.787998450786268	Asparaginase, N-terminal
PF00711	2.69311925830064	Beta defensin
PF00714	2.02259958738973	Interferon gamma
PF00715	2.57831869107123	Interleukin 2
PF00717	0.417397255418299	Peptidase S24-like
PF00719	0.709603158060545	Inorganic pyrophosphatase
PF00722	1.80165167631695	Glycosyl hydrolases family 16
PF00723	0.771266216681655	Glycosyl hydrolases family 15
PF00724	2.24166435782178	NADH:flavin oxidoreductase / NADH oxidase family
PF00725	0.557459117697007	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00726	1.98036947580653	Interleukin 10
PF00727	2.28632297090169	Interleukin 4
PF00728	0.772196630730185	Glycosyl hydrolase family 20, catalytic domain
PF00730	0.425056609784315	HhH-GPD superfamily base excision DNA repair protein
PF00731	0.389001147033426	AIR carboxylase
PF00732	1.17042215096003	GMC oxidoreductase
PF00733	0.3929745753072	Asparagine synthase
PF00734	3.25991525067305	Fungal cellulose binding domain
PF00735	0.981411800552194	Septin
PF00736	0.559360622604522	EF-1 guanine nucleotide exchange domain
PF00737	4.68920423564984	Photosystem II 10 kDa phosphoprotein
PF00742	1.36150401461699	Homoserine dehydrogenase
PF00743	0.94228625003222	Flavin-binding monooxygenase-like
PF00745	2.25440200183991	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00746	4.68920423564984	LPXTG cell wall anchor motif
PF00748	1.71241083045884	Calpain inhibitor
PF00749	0.362395649958928	tRNA synthetases class I (E and Q), catalytic domain
PF00750	0.45080868677388	tRNA synthetases class I (R)
PF00751	1.1850115973253	DM DNA binding domain
PF00752	0.257688541786676	XPG N-terminal domain
PF00753	0.429706316028944	Metallo-beta-lactamase superfamily
PF00754	2.60173361878911	F5/8 type C domain
PF00755	0.894121752194304	Choline/Carnitine o-acyltransferase
PF00756	0.749718204010342	Putative esterase
PF00757	1.26391577860907	Furin-like cysteine rich region
PF00758	1.80444719640147	Erythropoietin/thrombopoietin
PF00759	2.1678810401632	Glycosyl hydrolase family 9
PF00762	0.487827142621046	Ferrochelatase
PF00763	0.811271367968546	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00764	0.579294731862492	Arginosuccinate synthase
PF00766	0.21320071635561	Electron transfer flavoprotein FAD-binding domain
PF00768	6.70820393249937	D-alanyl-D-alanine carboxypeptidase
PF00769	1.16913611538461	Ezrin/radixin/moesin family
PF00771	6.70820393249937	FHIPEP family
PF00773	0.459409962794296	RNB domain
PF00775	2.67090509650951	Dioxygenase
PF00777	2.61083239410433	Glycosyltransferase family 29 (sialyltransferase)
PF00778	1.09122323801533	DIX domain
PF00779	1.35714997719709	BTK motif
PF00780	0.879049072991533	CNH domain
PF00781	0.57875855868806	Diacylglycerol kinase catalytic domain
PF00782	0.626782298542518	Dual specificity phosphatase, catalytic domain
PF00784	0.915584954709046	MyTH4 domain
PF00786	0.854032511536113	P21-Rho-binding domain
PF00787	0.839525808618617	PX domain
PF00788	1.12121656855049	Ras association (RalGDS/AF-6) domain
PF00789	0.405411665846059	UBX domain
PF00790	0.616684742327684	VHS domain
PF00791	1.34452478236421	ZU5 domain
PF00792	0.778099326517161	Phosphoinositide 3-kinase C2
PF00793	1.35857471569339	DAHP synthetase I family
PF00794	1.01973408656813	PI3-kinase family, ras-binding domain
PF00795	0.358948677158663	Carbon-nitrogen hydrolase
PF00796	4.68920423564984	Photosystem I reaction centre subunit VIII
PF00797	1.60167858322368	N-acetyltransferase
PF00800	1.64299829997755	Prephenate dehydratase
PF00801	1.53955440587873	PKD domain
PF00804	0.817378435194263	Syntaxin
PF00805	1.0125475422184	Pentapeptide repeats (8 copies)
PF00806	0.899124094064691	Pumilio-family RNA binding repeat
PF00807	6.70820393249937	Apidaecin
PF00808	0.76789629883865	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00809	0.706176464559973	Pterin binding enzyme
PF00810	0.621394983418308	ER lumen protein retaining receptor
PF00811	2.41759375811233	Ependymin
PF00812	1.35859087238485	Ephrin
PF00814	0.230783758719811	Glycoprotease family
PF00815	1.15163310448911	Histidinol dehydrogenase
PF00817	0.301935382885718	impB/mucB/samB family
PF00821	0.987312985743721	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
PF00822	1.59372853800796	PMP-22/EMP/MP20/Claudin family
PF00825	6.70820393249937	Ribonuclease P
PF00827	0.496356510243962	Ribosomal L15
PF00828	0.512766159422986	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00829	0.568301422818062	Ribosomal prokaryotic L21 protein
PF00830	0.603022689155527	Ribosomal L28 family
PF00831	0.723408413836574	Ribosomal L29 protein
PF00832	1.14024696623946	Ribosomal L39 protein
PF00833	0.644579672767808	Ribosomal S17
PF00834	0.47589779162093	Ribulose-phosphate 3 epimerase family
PF00835	1.2770109642918	SNAP-25 family
PF00836	1.35494680993107	Stathmin family
PF00837	1.5876224307747	Iodothyronine deiodinase
PF00838	0.769149094333175	Translationally controlled tumour protein
PF00839	1.14085986433869	Cysteine rich repeat
PF00840	2.61434724738958	Glycosyl hydrolase family 7
PF00841	2.86038776773678	Sperm histone P2
PF00842	6.70820393249937	Alanine racemase, C-terminal domain
PF00847	2.73092419013773	AP2 domain
PF00848	2.40527929307101	Ring hydroxylating alpha subunit (catalytic domain)
PF00849	0.661118368494463	RNA pseudouridylate synthase
PF00850	0.357405244690572	Histone deacetylase domain
PF00852	1.79222134046149	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF00853	1.08606267672915	Runt domain
PF00854	1.59107060868403	POT family
PF00855	0.807202296499295	PWWP domain
PF00856	0.413095231578271	SET domain
PF00857	0.600617506239628	Isochorismatase family
PF00858	1.5800123501712	Amiloride-sensitive sodium channel
PF00859	1.65203345537774	CTF/NF-I family transcription modulation region
PF00860	0.952654854280179	Permease family
PF00861	2.00179132698203	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00862	2.69738260467649	Sucrose synthase
PF00864	1.31566480945316	ATP P2X receptor
PF00865	2.32818696531326	Osteopontin
PF00867	0.250760805936414	XPG I-region
PF00868	1.40471065962717	Transglutaminase family
PF00870	1.13620823674326	P53 DNA-binding domain
PF00871	2.02259958738973	Acetokinase family
PF00873	4.02936663193429	AcrB/AcrD/AcrF family
PF00875	0.755656195172116	DNA photolyase
PF00876	1.83270952731271	Innexin
PF00877	4.68920423564984	NlpC/P60 family
PF00878	1.17070664539495	Cation-independent mannose-6-phosphate receptor repeat
PF00879	4.24639779531539	Defensin propeptide
PF00880	1.58745686455262	Nebulin repeat
PF00881	0.979663104033446	Nitroreductase family
PF00882	1.58665765604384	Zinc dependent phospholipase C
PF00883	0.726240634953658	Cytosol aminopeptidase family, catalytic domain
PF00884	0.990459087336284	Sulfatase
PF00885	1.49606030205524	6,7-dimethyl-8-ribityllumazine synthase
PF00886	0.483284609563382	Ribosomal protein S16
PF00887	0.491248676470302	Acyl CoA binding protein
PF00888	0.414341625525442	Cullin family
PF00889	0.732756315688796	Elongation factor TS
PF00890	0.667268430043445	FAD binding domain
PF00891	1.83346170349474	O-methyltransferase domain
PF00892	1.46105408787919	EamA-like transporter family
PF00899	0.251710077112156	ThiF family
PF00900	0.66100737069575	Ribosomal family S4e
PF00902	2.02259958738973	Sec-independent protein translocase protein (TatC)
PF00903	0.668445109812045	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF00904	6.70820393249937	Involucrin repeat
PF00905	6.70820393249937	Penicillin binding protein transpeptidase domain
PF00907	1.16062202451043	T-box
PF00908	3.03389938108459	dTDP-4-dehydrorhamnose 3,5-epimerase
PF00909	0.545211508768017	Ammonium Transporter Family
PF00910	3.78393734332135	RNA helicase
PF00912	6.70820393249937	Transglycosylase
PF00916	0.61817238059481	Sulfate permease family
PF00917	2.14435878938948	MATH domain
PF00918	1.78172541502484	Gastrin/cholecystokinin family
PF00919	0.545219611172884	Uncharacterized protein family UPF0004
PF00920	1.34268744440435	Dehydratase family
PF00923	0.700051699493883	Transaldolase/Fructose-6-phosphate aldolase
PF00924	1.5370084275428	Mechanosensitive ion channel
PF00925	1.2424803895732	GTP cyclohydrolase II
PF00926	1.34839972492648	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00927	1.49083081891013	Transglutaminase family, C-terminal ig like domain
PF00928	0.352568102870084	Adaptor complexes medium subunit family
PF00929	0.418346990601647	Exonuclease
PF00930	0.709783260963451	Dipeptidyl peptidase IV (DPP IV) N-terminal region
PF00931	2.92121177516034	NB-ARC domain
PF00932	1.2546079838666	Lamin Tail Domain
PF00933	1.59819165970247	Glycosyl hydrolase family 3 N terminal domain
PF00935	1.13299992878812	Ribosomal protein L44
PF00939	0.678923594493594	Sodium:sulfate symporter transmembrane region
PF00940	0.513110463598518	DNA-dependent RNA polymerase
PF00941	0.731678573796948	FAD binding domain in molybdopterin dehydrogenase
PF00950	6.70820393249937	ABC 3 transport family
PF00953	0.453954436311546	Glycosyl transferase family 4
PF00954	3.1234236615043	S-locus glycoprotein domain
PF00955	0.873479719011981	HCO3- transporter family
PF00956	1.02353108221485	Nucleosome assembly protein (NAP)
PF00957	0.424401392084225	Synaptobrevin
PF00958	0.389001147033426	GMP synthase C terminal domain
PF00959	4.10791918128875	Phage lysozyme
PF00961	6.70820393249937	LAGLIDADG endonuclease
PF00962	0.444529972193786	Adenosine/AMP deaminase
PF00963	6.70820393249937	Cohesin domain
PF00964	3.16265383025728	Elicitin
PF00965	1.28052510829257	Tissue inhibitor of metalloproteinase
PF00967	2.57831869107123	Barwin family
PF00969	2.10038502514501	Class II histocompatibility antigen, beta domain
PF00970	0.423171478630176	Oxidoreductase FAD-binding domain
PF00975	0.974512865320579	Thioesterase domain
PF00976	1.71887912738082	Corticotropin ACTH domain
PF00977	1.1481209945741	Histidine biosynthesis protein
PF00982	1.2353091612288	Glycosyltransferase family 20
PF00984	0.80243041254148	UDP-glucose/GDP-mannose dehydrogenase family, central domain
PF00986	2.12132034355964	DNA gyrase B subunit, carboxyl terminus
PF00988	0.413162880682469	Carbamoyl-phosphate synthase small chain, CPSase domain
PF00989	0.973240459442936	PAS fold
PF00990	5.16360529109969	Diguanylate cyclase, GGDEF domain
PF00992	1.61829012444475	Troponin
PF00993	2.01086455497438	Class II histocompatibility antigen, alpha domain
PF00994	0.401409311346075	Probable molybdopterin binding domain
PF00995	0.408626823962397	Sec1 family
PF00996	0.351988783764631	GDP dissociation inhibitor
PF00997	2.57831869107123	Kappa casein
PF00999	0.643086807455012	Sodium/hydrogen exchanger family
PF01000	0.267160824384208	RNA polymerase Rpb3/RpoA insert domain
PF01007	1.32921870695261	Inward rectifier potassium channel transmembrane domain
